edge_name,unix_timestamp,percentage_cpu_utilisation
edge4,1631968636.5082927,2.8
edge4,1631968639.5208578,3.8
edge4,1631968642.5534472,3.6
edge4,1631968645.8055003,3.9
edge4,1631968648.8734417,3.1
edge4,1631968651.894211,3.9
edge4,1631968655.9183717,4.4
edge4,1631968658.941577,2.9
edge4,1631968661.9534023,3.6
edge4,1631968664.964109,3.6
edge4,1631968667.9770362,4.1
edge4,1631968671.0062034,2.3
edge4,1631968674.0173843,4.1
edge4,1631968677.1383047,3.1
edge4,1631968682.043328,3.8
edge4,1631968685.0648842,3.4
edge4,1631968688.0956073,3.9
edge4,1631968692.2052443,1.6
edge4,1631968695.2127435,3.6
edge4,1631968698.2282605,3.1
