edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631492919.795484, 0.3
edge4, 1631492922.810503, 0.8
edge4, 1631492925.8249016, 1.0
edge4, 1631492928.8388982, 0.3
edge4, 1631492931.85264, 0.5
edge4, 1631492934.8666253, 1.0
edge4, 1631492937.8818135, 0.8
edge4, 1631492940.897766, 0.5
edge4, 1631492943.9117546, 0.3
edge4, 1631492946.9406915, 0.0
edge4, 1631492949.9550962, 0.8
edge4, 1631492952.9685693, 0.3
edge4, 1631492955.9893486, 0.8
edge4, 1631492959.0035856, 1.0
edge4, 1631492962.0225644, 0.8
edge4, 1631492965.036534, 1.3
edge4, 1631492968.0501134, 0.3
edge4, 1631492971.0646691, 0.0
edge4, 1631492974.0786023, 0.3
edge4, 1631492977.0941513, 0.3
edge4, 1631492980.1100469, 0.5
edge4, 1631492983.137379, 0.7
edge4, 1631492986.1515088, 1.3
edge4, 1631492989.166617, 1.3
edge4, 1631492992.184284, 1.0
edge4, 1631492995.1968708, 0.5
edge4, 1631492998.2107313, 1.0
edge4, 1631493001.2251625, 1.0
edge4, 1631493004.24006, 0.3
