edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631493523.716354, 0.5
edge4, 1631493526.7351966, 1.0
edge4, 1631493529.7486966, 0.0
edge4, 1631493532.7740104, 0.8
edge4, 1631493535.788608, 0.5
edge4, 1631493538.8028376, 1.3
edge4, 1631493541.820205, 1.0
edge4, 1631493544.835642, 0.8
edge4, 1631493547.8505898, 0.0
edge4, 1631493550.864217, 0.3
edge4, 1631493553.8778968, 1.5
edge4, 1631493556.89166, 0.8
edge4, 1631493559.9074388, 0.3
edge4, 1631493562.9225173, 0.8
edge4, 1631493565.9355066, 0.5
edge4, 1631493568.9489, 1.0
edge4, 1631493571.9624207, 0.8
edge4, 1631493574.9768462, 1.3
edge4, 1631493578.015749, 0.8
edge4, 1631493581.0351985, 0.5
edge4, 1631493584.05195, 0.8
edge4, 1631493587.075434, 0.8
edge4, 1631493590.093341, 0.3
edge4, 1631493593.1068068, 1.5
edge4, 1631493596.1213117, 0.5
edge4, 1631493599.136006, 1.5
edge4, 1631493602.1512299, 1.5
edge4, 1631493605.168642, 0.3
