edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631493742.753641, 0.3
edge4, 1631493745.7704728, 0.8
edge4, 1631493748.7852752, 0.8
edge4, 1631493751.7989979, 0.5
edge4, 1631493754.8181305, 0.8
edge4, 1631493757.8313255, 0.5
edge4, 1631493760.8609543, 0.8
edge4, 1631493763.8749695, 0.3
edge4, 1631493766.8920474, 1.0
edge4, 1631493769.904958, 0.0
edge4, 1631493772.9221346, 1.0
edge4, 1631493775.9369726, 0.3
edge4, 1631493778.9530513, 0.8
edge4, 1631493781.9716573, 1.0
edge4, 1631493784.9917173, 0.5
edge4, 1631493788.0070062, 0.5
edge4, 1631493791.0207856, 0.5
edge4, 1631493794.0353498, 1.0
edge4, 1631493797.050028, 1.0
edge4, 1631493800.0650828, 0.0
edge4, 1631493803.0804129, 0.8
edge4, 1631493806.0966923, 1.2
edge4, 1631493809.111848, 0.3
edge4, 1631493812.1332574, 1.2
edge4, 1631493815.1481001, 1.5
edge4, 1631493818.1655962, 0.3
