edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631493043.2429097, 0.3
edge4, 1631493046.25677, 0.5
edge4, 1631493049.2722156, 0.5
edge4, 1631493052.2870095, 0.8
edge4, 1631493055.3013034, 0.8
edge4, 1631493058.3143792, 0.5
edge4, 1631493061.3287811, 1.5
edge4, 1631493064.342046, 0.0
edge4, 1631493067.355474, 1.0
edge4, 1631493070.3702514, 0.0
edge4, 1631493073.3854349, 0.3
edge4, 1631493076.3984406, 0.0
edge4, 1631493079.4116187, 0.3
edge4, 1631493082.4261122, 0.8
edge4, 1631493085.4401197, 0.5
edge4, 1631493088.4569323, 0.5
edge4, 1631493091.47174, 0.5
edge4, 1631493094.4860423, 0.8
edge4, 1631493097.4994183, 1.0
edge4, 1631493100.5160372, 1.0
edge4, 1631493103.5303497, 1.0
edge4, 1631493106.5446312, 0.3
edge4, 1631493109.5925546, 0.8
edge4, 1631493112.6101673, 0.5
edge4, 1631493115.6242068, 0.8
edge4, 1631493118.637443, 0.5
