edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631489687.607287, 0.8
edge4, 1631489690.622208, 0.3
edge4, 1631489693.6387413, 0.8
edge4, 1631489696.6518006, 0.0
edge4, 1631489699.66421, 0.3
edge4, 1631489702.6775963, 1.3
edge4, 1631489705.692668, 0.5
edge4, 1631489708.7062244, 0.3
edge4, 1631489711.7281663, 0.5
edge4, 1631489714.74181, 1.0
edge4, 1631489717.7543783, 0.0
edge4, 1631489720.7743275, 0.5
edge4, 1631489723.7890148, 1.0
edge4, 1631489726.8017037, 0.3
edge4, 1631489729.8153148, 0.5
edge4, 1631489732.8296561, 0.8
edge4, 1631489735.8429258, 1.0
edge4, 1631489738.8570948, 1.0
edge4, 1631489741.8707294, 0.5
edge4, 1631489744.8842607, 0.5
edge4, 1631489747.897333, 0.5
edge4, 1631489750.912207, 0.5
edge4, 1631489753.925471, 1.0
edge4, 1631489756.9383442, 0.5
edge4, 1631489759.9520817, 0.3
edge4, 1631489762.9653196, 0.0
edge4, 1631489765.9804778, 0.5
edge4, 1631489768.9949896, 0.0
edge4, 1631489772.009464, 1.0
edge4, 1631489775.0274458, 1.0
