edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631490401.3801575, 0.5
edge4, 1631490404.394021, 0.3
edge4, 1631490407.4084158, 1.0
edge4, 1631490410.4313736, 0.5
edge4, 1631490413.444205, 0.5
edge4, 1631490416.4646897, 0.3
edge4, 1631490419.4782171, 1.5
edge4, 1631490422.4929206, 0.3
edge4, 1631490425.5063126, 1.5
edge4, 1631490428.5221872, 0.0
edge4, 1631490431.540124, 0.0
edge4, 1631490434.556629, 1.2
edge4, 1631490437.5695314, 0.8
edge4, 1631490440.583037, 0.5
edge4, 1631490443.6007004, 0.3
edge4, 1631490446.6164794, 1.3
edge4, 1631490449.635267, 0.3
edge4, 1631490452.6493292, 0.3
edge4, 1631490455.665141, 0.5
edge4, 1631490458.6798446, 0.3
edge4, 1631490461.6939492, 1.0
edge4, 1631490464.7069027, 1.3
edge4, 1631490467.7199116, 0.3
edge4, 1631490470.7327738, 1.3
edge4, 1631490473.7460818, 0.5
edge4, 1631490476.7665346, 1.0
