edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631493636.1367335, 1.2
edge4, 1631493639.1524954, 0.5
edge4, 1631493642.1669533, 0.5
edge4, 1631493645.1819615, 0.8
edge4, 1631493648.2005582, 0.3
edge4, 1631493651.2151973, 0.5
edge4, 1631493654.2312143, 0.3
edge4, 1631493657.2456229, 0.0
edge4, 1631493660.2606695, 0.3
edge4, 1631493663.2759056, 0.5
edge4, 1631493666.292505, 0.8
edge4, 1631493669.3082118, 2.7
edge4, 1631493672.323228, 0.5
edge4, 1631493675.3393047, 0.8
edge4, 1631493678.3525782, 0.8
edge4, 1631493681.3722847, 0.3
edge4, 1631493684.3869376, 1.3
edge4, 1631493687.4048352, 1.0
edge4, 1631493690.419369, 0.3
edge4, 1631493693.4335487, 1.5
edge4, 1631493696.4472919, 0.5
edge4, 1631493699.4610949, 1.5
edge4, 1631493702.4816017, 0.3
edge4, 1631493705.4955597, 0.3
edge4, 1631493708.511029, 0.5
edge4, 1631493711.524539, 0.3
edge4, 1631493714.5381253, 2.2
