edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631493287.912843, 1.7
edge4, 1631493290.9257538, 0.0
edge4, 1631493293.9404361, 0.3
edge4, 1631493296.9604752, 0.5
edge4, 1631493299.9761477, 1.3
edge4, 1631493303.0354078, 1.3
edge4, 1631493306.0493913, 0.5
edge4, 1631493309.0648696, 1.0
edge4, 1631493312.0790453, 0.3
edge4, 1631493315.09544, 1.0
edge4, 1631493318.10966, 0.8
edge4, 1631493321.1259487, 1.0
edge4, 1631493324.1393294, 0.3
edge4, 1631493327.1577024, 1.0
edge4, 1631493330.1769018, 1.5
edge4, 1631493333.1994145, 1.3
edge4, 1631493336.213494, 0.3
edge4, 1631493339.2269874, 0.5
edge4, 1631493342.2408109, 0.5
edge4, 1631493345.2554371, 0.3
edge4, 1631493348.270875, 0.3
edge4, 1631493351.292383, 0.5
edge4, 1631493354.3098993, 0.8
edge4, 1631493357.3239524, 0.8
edge4, 1631493360.33852, 1.0
edge4, 1631493363.3519032, 1.3
