edge_name,unix_timestamp,percentage_cpu_utilisation
edge4, 1631493403.3285341, 0.5
edge4, 1631493406.343793, 0.5
edge4, 1631493409.3578782, 0.5
edge4, 1631493412.371673, 0.8
edge4, 1631493415.3860583, 0.8
edge4, 1631493418.4019966, 1.3
edge4, 1631493421.415053, 1.5
edge4, 1631493424.4323092, 0.3
edge4, 1631493427.446557, 0.3
edge4, 1631493430.4604287, 0.3
edge4, 1631493433.47646, 1.0
edge4, 1631493436.4899344, 0.0
edge4, 1631493439.5048308, 0.3
edge4, 1631493442.5197413, 1.0
edge4, 1631493445.534459, 1.0
edge4, 1631493448.5483425, 1.8
edge4, 1631493451.5617313, 0.3
edge4, 1631493454.577212, 0.8
edge4, 1631493457.5918643, 0.3
edge4, 1631493460.6079218, 1.3
edge4, 1631493463.6230834, 0.5
edge4, 1631493466.636984, 0.8
edge4, 1631493469.651774, 0.5
edge4, 1631493472.6684577, 0.5
edge4, 1631493475.6844516, 0.3
edge4, 1631493478.69686, 0.5
edge4, 1631493481.7112343, 1.3
